% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=944047, Tue May 28 06:32:39 2024, <python>{}</python>
1 9 0.18991016301953792 1.0000416675347343 1.0101073163337906 1.0101073163337906e+00 1.056287570274452 1.3464201953624644   
2 18 0.17821490668899478 1.2639039970168304 1.0101073163337906 1.0119770360433977e+00 1.095539004147642 1.3592013565497487   
3 27 0.15891133576437055 1.4242208046766935 1.008663744941177 1.0086637449411771e+00 1.046063852195007 1.0872889246098085   
4 36 0.1346351165283357 1.5291712994537814 1.008663744941177 1.0133659748665678e+00 1.0287928562609299 1.0757904798680198   
5 45 0.12873365114193594 1.608681746405822 1.008663744941177 1.0146403515581137e+00 1.0278145794435596 1.0732456655082225   
6 54 0.11862288418840637 2.117019186593317 1.0070920169439712 1.0070920169439712e+00 1.0273744450963453 1.0675845293555504   
7 63 0.10914872493691355 2.416365219924962 1.0070920169439712 1.0082650369597377e+00 1.0172888236472966 1.0362636594058172   
8 72 0.0988825151885232 2.634567537989213 1.0062600137165367 1.0062600137165367e+00 1.01731081425645 1.0259576084377475   
9 81 0.09356079110594002 2.7270171709028315 1.0044998878355955 1.0044998878355955e+00 1.0128840765663119 1.031449664634167   
10 90 0.0879986524657288 2.7712212541703334 1.0044998878355955 1.0057880360080911e+00 1.007595468238413 1.0167805772593737   
11 99 0.08172793748594198 2.775487888195676 1.0044998878355955 1.0047767654100963e+00 1.0087960173930994 1.014362017178271   
12 108 0.06707279246141229 3.0237454364744534 1.0044998878355955 1.0050381756138393e+00 1.0076231166321128 1.01460866285681   
13 117 0.05858636148817425 3.018943851270286 1.0044998878355955 1.0048674985455002e+00 1.0072938280815689 1.0081182150601589   
14 126 0.0544793053347132 3.293118010236235 1.004390847306894 1.0043908473068941e+00 1.006867710397056 1.013207311746736   
15 135 0.05131037894612827 3.412926339878538 1.004390847306894 1.0051560037578438e+00 1.0060020850320384 1.0080074606439235   
16 144 0.048406425059849746 3.6990650423790297 1.004390847306894 1.0048934582661324e+00 1.0050090220514407 1.0093025870577452   
17 153 0.046072712933171105 3.89456114635729 1.004390847306894 1.0045920779134809e+00 1.0049516660738094 1.0068493930913844   
18 162 0.047355683121937366 4.1732994356056 1.004390847306894 1.0043963959823599e+00 1.0047791145948142 1.006200829005748   
19 171 0.05129557648943317 4.63712013515081 1.004390847306894 1.0044770252080746e+00 1.004753339897149 1.006358093691744   
20 180 0.04589529640608012 5.137468560025189 1.004390847306894 1.0044650910349886e+00 1.0048291522004862 1.0056769198479913   
21 189 0.039639865558627925 5.103045071832726 1.004360876271212 1.0043608762712120e+00 1.0047945859346854 1.0057016759614605   
22 198 0.03498494554787125 4.9693594817321864 1.004360876271212 1.0043774730031314e+00 1.0046858861051393 1.006332834837849   
23 207 0.0289697286208865 5.32991645461444 1.0042220525872183 1.0042220525872183e+00 1.0045449055836655 1.0047934718629452   
24 216 0.02709618988449396 5.442392909412386 1.0042220525872183 1.0043001976117512e+00 1.0045220634894412 1.0049100985738737   
25 225 0.025616369826481123 5.349322383051255 1.0042220525872183 1.0042637730939159e+00 1.0043701040070536 1.0044596578201717   
26 234 0.02259239417240857 5.755506806171662 1.0042220525872183 1.0042450944059969e+00 1.0044108860356527 1.0046943589702912   
27 243 0.020730031601267736 5.96914529555432 1.0042220525872183 1.0042384304415275e+00 1.0043633585920992 1.0045303786390343   
