% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=944047, Tue May 28 06:32:39 2024, <python>{}</python>
1 9 0.18991016301953792 0 0 0.18794101477088732 0.19416903361711932 0.1869133188240212 0.17683877281762267 0.19058729855825912 0.1850388470486929
2 18 0.17821490668899478 0 0 0.18079549425438415 0.18199117790342037 0.17264644502388088 0.1522611536281888 0.1790583622343527 0.17651547161272058
3 27 0.15891133576437055 0 0 0.1545421341153937 0.16050635436305907 0.14747083149716034 0.1297933783471131 0.15481598735083088 0.16512888344396856
4 36 0.1346351165283357 0 0 0.12141216762803195 0.13634173141351894 0.12189282846541072 0.10614750956718973 0.13030957696611084 0.1394582395332682
5 45 0.12873365114193594 0 0 0.11556602812787486 0.14039137629667223 0.11648311762485886 0.09762553868102435 0.13421834212872785 0.12552534988339098
6 54 0.11862288418840637 0 0 0.1088671903035987 0.13100297792150492 0.1014522115884366 0.08173061370985564 0.1301538820041898 0.11961010042506263
7 63 0.10914872493691355 0 0 0.10053943477023992 0.12276384304956767 0.08929547320072997 0.06981820907400771 0.120714485635381 0.11018190921969696
8 72 0.0988825151885232 0 0 0.09036520475769916 0.10962377910516234 0.07933563536027362 0.06117075808342374 0.10655261993023127 0.09984294603163638
9 81 0.09356079110594002 0 0 0.08438254095789206 0.10203965782237231 0.07488789250329683 0.05642874493663636 0.09588718712780371 0.09425931939030395
10 90 0.0879986524657288 0 0 0.0760156641661692 0.09506898834927653 0.06988912666909401 0.05303733808622501 0.09061226416562769 0.08592827390828464
11 99 0.08172793748594198 0 0 0.06945041724187621 0.08816073810959092 0.06538034189860285 0.044401250325974646 0.08184124797398591 0.080478581484007
12 108 0.06707279246141229 0 0 0.05603266658768887 0.0710717036621083 0.0511081548529327 0.03565941269272399 0.06369295635866279 0.06541877540519976
13 117 0.05858636148817425 0 0 0.04881530283160101 0.061986691945393226 0.04382325801679486 0.029253199474534808 0.0563550252409385 0.057551989123033415
14 126 0.0544793053347132 0 0 0.04382961568012842 0.05692209294375736 0.04029167225357063 0.025214013019196947 0.05361964363007258 0.056608338482150876
15 135 0.05131037894612827 0 0 0.03953401852476867 0.054831871764255205 0.036870324673319195 0.02269313075400009 0.0512482651893983 0.05384830786390578
16 144 0.048406425059849746 0 0 0.034498435099974224 0.05209035780342795 0.03613743101084887 0.020741200760578504 0.04910157395621086 0.050304672796650005
17 153 0.046072712933171105 0 0 0.032882769930429406 0.049263623985027434 0.03316508967665048 0.01964699670349156 0.047847118876255826 0.049072146537526576
18 162 0.047355683121937366 0 0 0.033414581291492204 0.05395086233909924 0.03292671718471557 0.019435102525665306 0.05179564285734485 0.05028758680334992
19 171 0.05129557648943317 0 0 0.03301448879493871 0.0630755403630601 0.034861271445911626 0.02077312736615836 0.0610244508756575 0.05368265954310853
20 180 0.04589529640608012 0 0 0.02798509204993625 0.05452762504905145 0.029179671187421236 0.01731581546072454 0.05458161150772753 0.04862525712979598
21 189 0.039639865558627925 0 0 0.02414309772686834 0.04388157016729036 0.024369535614910363 0.014467204968317465 0.045559874133897345 0.04047338881885451
22 198 0.03498494554787125 0 0 0.02029706906619512 0.04026140581118307 0.021563576025449956 0.012109122181141949 0.03895876638106556 0.034994181076872286
23 207 0.0289697286208865 0 0 0.015972676188748945 0.03265240706391848 0.017423697708375336 0.010000309890693226 0.03286514817376982 0.02885873228236817
24 216 0.02709618988449396 0 0 0.014742146734525959 0.030503610934525978 0.015609946994134084 0.009326774863566856 0.029961319101269677 0.02698155806779797
25 225 0.025616369826481123 0 0 0.013643759045105458 0.02890874159035128 0.014488072765057926 0.008591808001055457 0.02964785616406368 0.024944845837194744
26 234 0.02259239417240857 0 0 0.012060386568759063 0.024665105802018188 0.012282424227037287 0.007190450116946954 0.025440501698019976 0.021434071904982043
27 243 0.020730031601267736 0 0 0.01044396570728882 0.023217039417561033 0.011244152208321957 0.0064768939222524455 0.024736273989822 0.01954602371741242
28 252 0.018943217239221367 0 0 0.009146190960092958 0.02202267003684692 0.009972927308228833 0.005405501445760699 0.023330578509428414 0.018131882878871367
29 261 0.017177729581106506 0 0 0.00766016122701985 0.019542582049386022 0.008944533576265607 0.0049416237998805455 0.02061056127998465 0.016885408601794046
30 270 0.01584879549432623 0 0 0.006929158607842442 0.017228070924391096 0.008031427680673706 0.0044240222644886746 0.0186344640038754 0.015731199209423057
31 279 0.01451581626791687 0 0 0.006120135205714047 0.01581043199332017 0.007376844087601841 0.0038498038383942713 0.01684385585298391 0.014269459915641663
32 288 0.013944777338003107 0 0 0.005907029476656931 0.015186191781604201 0.006710618308782487 0.003685241231489538 0.0164421243205992 0.014044836942022406
33 297 0.012990138216591824 0 0 0.005250062595473486 0.014798223319783968 0.005937598333162041 0.003390881408829756 0.01598055115521876 0.012991280905177295
34 306 0.01198966090822325 0 0 0.004982562155656286 0.013438484258435447 0.005481901135834965 0.0030802467296012523 0.014361658850732616 0.011688897958985763
35 315 0.010543428924740944 0 0 0.004299365851278619 0.011266800536478626 0.004569139475810184 0.002692154750521242 0.012205363515201326 0.010165503237727668
36 324 0.010817052220446897 0 0 0.004400606259901219 0.011884867289318453 0.004236902923934677 0.0027983103552379754 0.012966745102395804 0.01124358034371443
37 333 0.009175447719710642 0 0 0.0035509159091160355 0.009843432467452179 0.003568903786938806 0.0022636302807370738 0.010681795149198066 0.009666055560884325
38 342 0.008490372635489728 0 0 0.00321403805559119 0.009139312654378746 0.003050234610452086 0.0020541284706035706 0.009609292120672191 0.008957160203258922
39 351 0.009028799608602716 0 0 0.003408292763729075 0.010420561840111166 0.00335853660097559 0.00203362224885639 0.010916414658923285 0.009553448282672164
40 360 0.010081988086053163 0 0 0.0034924601764901096 0.013609113156778947 0.003815273185167979 0.002177229523512162 0.014063011258728664 0.010511986301014655
41 369 0.012630860887421344 0 0 0.004291499261329495 0.01795713633802377 0.004737501433836725 0.002755873173290897 0.018245667564430954 0.013766336580680815
42 378 0.015399478249596412 0 0 0.005219026846552016 0.022304554611498766 0.005854634781087209 0.0033337225583093097 0.022529977232371018 0.016865749863003567
43 387 0.01996334175891303 0 0 0.006756506234230148 0.03015159641320394 0.007239612538091008 0.004268025848921256 0.030541353873888406 0.021823808657834613
44 396 0.024188101583688733 0 0 0.008348078374699147 0.04007233302912834 0.007958330886816594 0.005012398218873531 0.04023674101922408 0.026087485228488565
45 405 0.024062197903459103 0 0 0.008119356129395554 0.03866552642523923 0.00773223072024519 0.004514783647782029 0.03928401990934406 0.025503830035838875
46 414 0.022885922368977855 0 0 0.007425883044987808 0.037037057105238684 0.0069128071844249996 0.004278013518299889 0.03756873669002259 0.023646976378093112
47 423 0.024788147188948655 0 0 0.008172415896281674 0.0450860853365244 0.007185196590708766 0.004658064778412204 0.04584483984175808 0.02723575147991004
48 432 0.024252140244870143 0 0 0.0074895556313267836 0.0455037641907466 0.006896286136871104 0.004315508093214174 0.04627660090254912 0.026200047790451934
49 441 0.028924276069935754 0 0 0.008443728540408806 0.06499713115931065 0.00750598664885788 0.00503556449857467 0.06588231690032859 0.03452817182071349
50 450 0.02829195591771078 0 0 0.008121139209718298 0.06372212646256765 0.006860616082443248 0.004909683615294373 0.06456046757619581 0.032562435771837574
51 459 0.027665497286262723 0 0 0.007473425982753715 0.06310631919646736 0.006599152085105473 0.004644965258408717 0.06381230651292011 0.031643282273218935
52 468 0.02364221949412467 0 0 0.005924332744123022 0.05347691286160621 0.005317458501806396 0.003922082982565247 0.05418745827607118 0.02694388006874974
53 477 0.02036261328055689 0 0 0.005103120498370422 0.04429291342277668 0.0044062739782883475 0.0032654437449083857 0.04483279118634723 0.023018505640682554
54 486 0.017898279902262025 0 0 0.004432733275641704 0.03893439219536934 0.0038207816355601627 0.002655916353756436 0.03943219936353573 0.01999563570816374
55 495 0.015192495613808157 0 0 0.0037372214824636114 0.0329032893457688 0.0031648190323029894 0.0021700153695656376 0.03341251115382072 0.016526852987709204
56 504 0.013870832265224285 0 0 0.0031835943118298207 0.028446583457938292 0.0027803943658362726 0.001942306582939485 0.028915913919413293 0.01500576759725784
57 513 0.012361107595224578 0 0 0.0027942620026733074 0.024513505020595714 0.0024377373021566783 0.001659425814034927 0.024867804950713678 0.013450017832576404
58 522 0.011055221366742533 0 0 0.0023478080862527114 0.021863307102495816 0.002148902738812696 0.0014276525933471112 0.022139810046923513 0.0120356868208167
59 531 0.009704459233633046 0 0 0.002109701458986926 0.017993613091263044 0.001870112262978445 0.001229780893369294 0.01828662547782226 0.01019165492924331
60 540 0.008237422482798936 0 0 0.0017096064526415848 0.014706384770521908 0.001576152420878557 0.0010282411750311372 0.014987778050796081 0.008553935027906068
61 549 0.007287381067723402 0 0 0.0015102265942683573 0.012768877507490289 0.001318879849853454 0.0009071040479891787 0.013010930399076396 0.007181878822898003
62 558 0.006228313997643837 0 0 0.0012812843082338175 0.01062192474164075 0.001113133048620893 0.0007433581551374659 0.010710240911889256 0.006050225659312252
63 567 0.005475243926979265 0 0 0.0010755396851861983 0.00914086936231198 0.0009567115815371294 0.0006283283070824057 0.009129430742977297 0.005096602649215381
64 576 0.0050293730628300694 0 0 0.0009655661382759985 0.00879413534730363 0.0008387574782113686 0.0005563513349077109 0.008798123395457965 0.00477296101558006
65 585 0.004746602452023934 0 0 0.0008940252529572772 0.008217849077398918 0.0007601985860209655 0.0005428869803926754 0.008215855439121511 0.0043592955393373595
66 594 0.004192436189783822 0 0 0.0007640478191261998 0.006992553133389789 0.0006764285058492619 0.00047508586287385026 0.007013216008873681 0.00385776320101106
67 603 0.004048515699189911 0 0 0.0006815785757662453 0.006973222123336291 0.0006626445401769208 0.0004402388034311288 0.007035738728195812 0.0037055676694320526
68 612 0.003607326630722648 0 0 0.0005915842592323346 0.006031106625300756 0.0005480272767662488 0.0003799128793289619 0.00609494581233774 0.003258800613589338
69 621 0.003257119580696368 0 0 0.0005077861267004863 0.005147329143461007 0.0004702596011667793 0.0003422397712530669 0.005181679204499775 0.002900837604274463
70 630 0.0028422814967367454 0 0 0.00042461505238621503 0.004537163179130557 0.0004090441003857204 0.000273566552749321 0.004576442902270122 0.0024896939549605506
71 639 0.0027414055215197433 0 0 0.00041011239493165223 0.004266480732780259 0.00039619185275105814 0.0002480118835914986 0.00427603270295487 0.0024092389250773673
72 648 0.002387403616180865 0 0 0.00032457985629715175 0.0037433941202946945 0.0003377943021085004 0.00020913745645078884 0.003738701771239451 0.0020359112111934517
73 657 0.002197647648464952 0 0 0.00029894340980358346 0.0034381465569332027 0.000308766480416986 0.00018823707364021714 0.0034452397164523403 0.0019605341423643012
74 666 0.0022423547108511356 0 0 0.00029987948674125236 0.003541161716800848 0.0003168864930037354 0.00019731960626261699 0.0035612616492020042 0.002074086268882253
75 675 0.002063626136915206 0 0 0.0002716043638359903 0.0032263151380600183 0.0002917932067459234 0.00017636071674563398 0.003248907416090472 0.001949598995657244
76 684 0.0020814620083196432 0 0 0.0002736789137533062 0.0032241357886023266 0.00028586586248390325 0.00018047329469228165 0.003257337599977062 0.0019595769065838937
77 693 0.0019440145270974978 0 0 0.0002508754330842969 0.0029033834383413197 0.0002673797981752764 0.00016741131642020984 0.002952898434837195 0.0017561400914670906
78 702 0.0017871065765216899 0 0 0.0002464722505269938 0.0025143386283752985 0.00023893752468877118 0.0001433525930600689 0.0025740199608959343 0.0015857370695386396
79 711 0.0016754176960959441 0 0 0.00023725406907035087 0.0023627108584478927 0.00021714238256483783 0.00013781438539023995 0.002436110517538362 0.0015332879147664752
80 720 0.0015596276463189867 0 0 0.00022119790492282078 0.0022771638927639127 0.00019318054967369406 0.00012174018030273036 0.002348397410161151 0.0014591262014558403
81 729 0.0014153661469933703 0 0 0.00020363854976309891 0.0020532932411363868 0.00017399605872096173 0.00010696968407823903 0.0021116044969267164 0.0013408360713875092
82 738 0.0013164542765918888 0 0 0.00018282021438897648 0.0017998903851647531 0.0001537627127146928 9.270782637984442e-05 0.0018465614041637739 0.0011935938120178308
82 738 0.0013164542765918888 0 0 0.00018282021438897648 0.0017998903851647531 0.0001537627127146928 9.270782637984442e-05 0.0018465614041637739 0.0011935938120178308
